SourceTitle#ERulesId#Domain#EntryIntoForceDate#RegulatorySource#Paragraph#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(A)all the potential ways that the component could fail;#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(B)the effects that each of these failures would have on the system behaviour;#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(C)the possible causes of the various failure modes; and#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(D)how the failures might be mitigated within the system or its environment.#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#The system level at which the analysis is applied can vary, and is determined by the level of detail of the system description used to support the analysis. Depending on the nature and complexity of the system, the analysis could be undertaken by an individual system expert, or by a team of system experts that act in group sessions.#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(v)the structured what-if technique (SWIFT) is a simple and effective technique, alternative to the HAZOP study, and involves a multidisciplinary team of experts. It is a facilitated brainstorming group activity, but is typically carried out on a higherlevel system description, having fewer sub-elements than the HAZOP study and with a reduced set of prompts.#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(5)Identified hazards are registered in a hazard log (hazard register). The nature and format of such a hazard log may vary from a simple list of hazards to a more sophisticated relational database linking hazards to mitigations, responsibilities, and actions. The following information is included in the hazard log:#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(i)unique hazard reference number against each hazard;#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(ii)hazard description;#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(iii)indication of the potential causes of the hazard;#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(iv)qualitative assessment of the possible outcomes and severities of the consequences arising from the hazard;#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(v)qualitative assessment of the risk associated with the possible consequences of the hazard;#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(vi)description of the existing risk controls for the hazard; description of additional actions that are required to reduce safety risks, as well as target date of their completion; and#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(vii)indication of responsibilities in relation to the management of risk controls.#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(6)Additionally, the following information may also be included in the hazard log:#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(i)a quantitative assessment of the risk associated with the possible consequences of the hazard;#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(ii)record of actual incidents or events related to the hazard, or its causes;#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(iii)risk-tolerability statement;#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(iv)statement of formal system-monitoring requirements;#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(v)indication of how the hazard was identified;#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(vi)hazard owner;#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(vii)assumptions; and#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(viii)third-party stakeholders.#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(b)Hazard identification — Indicators#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(1)Reactive (lagging) indicators:#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#Metrics that measure events which have already occurred and that impact on safety performance.#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#As reactive (lagging) indicators only reflect system failures, their use can only result in determining a reactive response. Although they do measure failure to control hazards, they do not normally reveal why the system failed, or if there are any latent hazards.#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(2)Proactive (leading) indicators:#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#Metrics that measure inputs to the safety system (either within an organisation, a sector, or across the total aviation system) to manage and improve safety performance.#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#Proactive (leading) indicators indicate good safety practices being introduced, developed and adapted, which, by their inclusion, seek to establish a proactive safety environment that engenders continuous improvement. They provide useful information when accident and incident rates are low to identify latent hazards and potential threats, and consequent opportunities for improvement.#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#There should always be a connection between a proactive indicator and the unwanted outcomes (or reactive indicators) that their monitoring is intended to warn against.#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(3)Predictive indicators (precursor events):#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#These metrics can be considered as indicators that do not manifest themselves in accidents or serious incidents. They indicate less severe system failures or ‘near misses’ which, when combined with other events, may lead to an accident or a serious incident.#
GM1 ADR.OR.F.045(b)(3) Management system#ERULES-1963177438-18213#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#In a large organisation, a mature safety management system includes all these measures. Risk-management efforts, however, are targeted at proactive (leading) indicators and predictive indicators (precursor events).#
AMC1 ADR.OR.F.045(b)(4) Management system#ERULES-1963177438-18211#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#AMC1 ADR.OR.F.045(b)(4) Management system#
AMC1 ADR.OR.F.045(b)(4) Management system#ERULES-1963177438-18211#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#SAFETY RISK ASSESSMENT AND RISK MITIGATION#
AMC1 ADR.OR.F.045(b)(4) Management system#ERULES-1963177438-18211#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(a)A formal safety risk assessment and risk-mitigation process should be developed and maintained that ensures risk analysis (in terms of probability and severity of occurrence), risk assessment (in terms of tolerability), and risk control (in terms of mitigation).#
AMC1 ADR.OR.F.045(b)(4) Management system#ERULES-1963177438-18211#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(b)The levels of management that have the authority to make decisions regarding the tolerability of safety risks, in accordance with (a) above, should be specified in the management manual. The decisions should be coordinated with the aerodrome operator and, where necessary, the air traffic services (ATS) provider.#
GM1 ADR.OR.F.045(b)(4) Management system#ERULES-1963177438-18215#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#GM1 ADR.OR.F.045(b)(4) Management system#
GM1 ADR.OR.F.045(b)(4) Management system#ERULES-1963177438-18215#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#SAFETY RISK ASSESSMENT AND RISK MITIGATION#
GM1 ADR.OR.F.045(b)(4) Management system#ERULES-1963177438-18215#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#Safety risk assessment is the analysis of the safety risks of the consequences of the hazards that have been determined.#
GM1 ADR.OR.F.045(b)(4) Management system#ERULES-1963177438-18215#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#The safety risk analysis breaks down the risks into two components:#
GM1 ADR.OR.F.045(b)(4) Management system#ERULES-1963177438-18215#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#the probability of occurrence of a damaging event or condition, and#
GM1 ADR.OR.F.045(b)(4) Management system#ERULES-1963177438-18215#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#the severity of the damaging event or condition, should it occur.#
GM1 ADR.OR.F.045(b)(4) Management system#ERULES-1963177438-18215#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#Safety risk decision-making and acceptance should be specified through a risk-tolerability matrix. The definition and final construction of the matrix is left to the aerodrome operator to design, is documented in the aerodrome manual, and is subject to approval by the Competent Authority.#
AMC1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18217#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#AMC1 ADR.OR.F.045(b)(5) Management system#
AMC1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18217#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#SAFETY PERFORMANCE MONITORING AND MEASUREMENT#
AMC1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18217#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(a)Safety performance monitoring and measurement should be the process by which the safety performance of the organisation responsible for the provision of AMS is verified in comparison to the established safety policy and objectives, identified safety risks and the risk-mitigation measures.#
AMC1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18217#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(b)This process should include the setting of safety performance indicators and safety performance targets, and measuring the organisation’s safety performance against them.#
AMC1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18217#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(c)The safety performance indicators and targets should be agreed with the aerodrome operator and should not contravene the safety performance indicators and targets of the aerodrome operator and, where applicable, the air traffic services (ATS) provider.#
GM1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18218#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#GM1 ADR.OR.F.045(b)(5) Management system#
GM1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18218#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#SAFETY PERFORMANCE MONITORING AND MEASUREMENT#
GM1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18218#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(a)The performance monitoring and measurement process includes:#
GM1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18218#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(1)safety reporting, addressing also the status of the organisation’s compliance with the applicable requirements;#
GM1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18218#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(2)safety studies which are rather large analyses encompassing broad safety concerns;#
GM1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18218#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(3)safety reviews, including trends reviews which are conducted during the introduction and deployment of new technologies, change or implementation of procedures, or in situations of structural changes in operations, or to explore the increase in incidents or safety reports;#
GM1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18218#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(4)safety audits which focus on the integrity of the organisation’s management system, and periodically assess the status of safety risk controls;#
GM1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18218#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(5)safety surveys which examine particular elements or procedures of a specific operation, such as problem areas or bottlenecks in daily operations, perception and opinions of operational personnel, and areas of dissent or confusion; and#
GM1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18218#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(6)internal safety investigations of occurrences.#
GM1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18218#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(b)The following generic aspects/areas may be considered:#
GM1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18218#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(1)accountability for the management of the operational activities and their ultimate accomplishment;#
GM1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18218#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(2)authority to direct, control or change the procedures, as well as to make key decisions such as safety risk acceptance decisions;#
GM1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18218#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(3)procedures for operational activities;#
GM1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18218#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(4)controls, including hardware, software, special procedures or procedural steps, and supervisory practices designed to keep operational activities on track;#
GM1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18218#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(5)interfaces, including lines of authority between departments, lines of communication between employees, consistency of procedures, and clear delineation of responsibility between organisations, work units, and employees; and#
GM1 ADR.OR.F.045(b)(5) Management system#ERULES-1963177438-18218#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(6)process measures to provide feedback to parties in charge that required actions are taking place, required outputs are being produced, and expected outcomes are being achieved.#
AMC1 ADR.OR.F.045(b)(6) Management system#ERULES-1963177438-18219#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#AMC1 ADR.OR.F.045(b)(6) Management system#
AMC1 ADR.OR.F.045(b)(6) Management system#ERULES-1963177438-18219#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#CHANGE MANAGEMENT#
AMC1 ADR.OR.F.045(b)(6) Management system#ERULES-1963177438-18219#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#The organisation responsible for the provision of AMS should manage the safety risks related to a change. The management of a change should be a documented process to identify external and internal changes that may have an adverse effect on safety.#
AMC1 ADR.OR.F.045(b)(6) Management system#ERULES-1963177438-18219#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#The management of a change should make use of the organisation’s existing hazard identification, safety risk assessment, and mitigation processes.#
GM1 ADR.OR.F.045(b)(6) Management system#ERULES-1963177438-18216#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#GM1 ADR.OR.F.045(b)(6) Management system#
GM1 ADR.OR.F.045(b)(6) Management system#ERULES-1963177438-18216#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#CHANGE MANAGEMENT#
GM1 ADR.OR.F.045(b)(6) Management system#ERULES-1963177438-18216#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(a)A change can introduce new hazards and impact on the appropriateness and/or effectiveness of existing safety risk mitigation strategies. A change may be external to the organisation, or internal.#
GM1 ADR.OR.F.045(b)(6) Management system#ERULES-1963177438-18216#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(b)A formal process for the management of change considers the following:#
GM1 ADR.OR.F.045(b)(6) Management system#ERULES-1963177438-18216#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(1)the criticality of systems and activities;#
GM1 ADR.OR.F.045(b)(6) Management system#ERULES-1963177438-18216#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(2)the stability of systems and operational environments; and#
GM1 ADR.OR.F.045(b)(6) Management system#ERULES-1963177438-18216#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(3)the organisation’s past performance.#
GM1 ADR.OR.F.045(b)(6) Management system#ERULES-1963177438-18216#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(c)System description is one of the fundamental preliminary activities in the planning of the safety management system to determine a baseline hazard analysis for the system.#
GM1 ADR.OR.F.045(b)(6) Management system#ERULES-1963177438-18216#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#As part of the formal process of the management of change, the system description and the baseline hazard analysis are reviewed periodically, even if circumstances of change are not present, to determine their continued validity.#
GM1 ADR.OR.F.045(b)(6) Management system#ERULES-1963177438-18216#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#When changes to the system are made, and periodically thereafter, the organisation responsible for the provision of AMS goes over its system and its actual operational environment in order to make sure it continues to be fully aware of the circumstances under which the provision of AMS takes place.#
GM1 ADR.OR.F.045(b)(6) Management system#ERULES-1963177438-18216#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#With regard to the management of change and safety (risk) assessments related to changes, see also ADR.OR.F.025 and GM1 ADR.OR.F.025(d).#
AMC1 ADR.OR.F.045(b)(7) Management system#ERULES-1963177438-18220#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#AMC1 ADR.OR.F.045(b)(7) Management system#
AMC1 ADR.OR.F.045(b)(7) Management system#ERULES-1963177438-18220#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#CONTINUOUS IMPROVEMENT OF THE SAFETY MANAGEMENT SYSTEM#
AMC1 ADR.OR.F.045(b)(7) Management system#ERULES-1963177438-18220#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#The organisation responsible for the provision of AMS should continuously seek to improve its safety performance. The organisation should develop and maintain a relevant formal process in this regard. Continuous improvement should be achieved through:#
AMC1 ADR.OR.F.045(b)(7) Management system#ERULES-1963177438-18220#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(a)the proactive and reactive evaluation of facilities, equipment, documentation and procedures;#
AMC1 ADR.OR.F.045(b)(7) Management system#ERULES-1963177438-18220#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(b)the proactive evaluation of an individual’s performance to verify they fulfil their safety responsibilities; and#
AMC1 ADR.OR.F.045(b)(7) Management system#ERULES-1963177438-18220#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(c)reactive evaluations to verify the effectiveness of the system as regards the control and mitigation of safety risks.#
GM1 ADR.OR.F.045(b)(7) Management system#ERULES-1963177438-18225#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#GM1 ADR.OR.F.045(b)(7) Management system#
GM1 ADR.OR.F.045(b)(7) Management system#ERULES-1963177438-18225#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#CONTINUOUS IMPROVEMENT OF THE SAFETY MANAGEMENT SYSTEM#
GM1 ADR.OR.F.045(b)(7) Management system#ERULES-1963177438-18225#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#The continuous improvement of the safety management system, as part of the safety assurance, is achieved through the following:#
GM1 ADR.OR.F.045(b)(7) Management system#ERULES-1963177438-18225#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(a)internal evaluations;#
GM1 ADR.OR.F.045(b)(7) Management system#ERULES-1963177438-18225#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(b)independent audits, both internal and external;#
GM1 ADR.OR.F.045(b)(7) Management system#ERULES-1963177438-18225#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(c)strict document controls; and#
GM1 ADR.OR.F.045(b)(7) Management system#ERULES-1963177438-18225#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(d)continuous monitoring of safety controls and mitigation actions.#
AMC1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18221#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#AMC1 ADR.OR.F.045(b)(8) Management system#
AMC1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18221#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#SAFETY MANAGEMENT SYSTEM TRAINING#
AMC1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18221#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(a)The organisation responsible for the provision of AMS should establish a safety management system training programme for all personnel involved in the provision of AMS, including all management staff (e.g. supervisors, managers, senior managers, and the accountable manager), regardless of their position in the hierarchy of the organisation.#
AMC1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18221#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(b)The amount and level of detail of the safety management system training should be proportionate and appropriate to the individual’s responsibilities and involvement in the safety management system of the organisation.#
AMC1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18221#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(c)The safety management system training programme should be developed in accordance with AMC1 ADR.OR.D.017(a);(b) and be incorporated in the training programme foreseen therein.#
GM1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18223#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#GM1 ADR.OR.F.045(b)(8) Management system#
GM1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18223#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#SAFETY MANAGEMENT SYSTEM TRAINING — PERSONNEL REQUIREMENTS#
GM1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18223#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(a)Operations and maintenance personnel#
GM1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18223#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(1)The safety management system training addresses all safety-related responsibilities, including adherence to all operational and safety procedures, and identifying and reporting hazards.#
GM1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18223#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(2)The training objectives include the organisation’s safety policy and safety management system fundamentals and overview.#
GM1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18223#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(3)The training contents include the following:#
GM1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18223#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(i)the definition of hazards;#
GM1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18223#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(ii)the consequences of hazards and risks;#
GM1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18223#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(iii)the safety risk management process, including roles and responsibilities; and#
GM1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18223#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(iv)safety reporting and the organisation’s safety reporting system(s).#
GM1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18223#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(b)Managers and supervisors#
GM1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18223#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(1)The safety management system training addresses safety-related responsibilities, including the promotion of the safety management system (SMS) and engaging operational personnel in hazard reporting.#
GM1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18223#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(2)In addition to the training objectives established for operational personnel, the training objectives for managers and supervisors include a detailed knowledge of the safety process, hazard identification and safety risk management and mitigation, and change management.#
GM1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18223#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(3)In addition to the contents specified for operational personnel, the training contents for supervisors and managers include safety data analysis.#
GM1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18223#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(c)Senior managers#
GM1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18223#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(1)The safety management system training would include safety-related responsibilities, including compliance with European Union, national and the organisation’s own safety requirements, allocation of resources, ensuring effective inter-departmental safety communication, and active promotion of the safety management system.#
GM1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18223#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(2)In addition to the objectives for the two previous employee groups, the safety management system training includes also safety assurance and safety promotion, safety roles and responsibilities, and the establishment of an acceptable level of safety.#
GM1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18223#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(d)Accountable manager#
GM1 ADR.OR.F.045(b)(8) Management system#ERULES-1963177438-18223#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#The training would provide the accountable manager with a general awareness of the organisation’s safety management system, including safety management system roles and responsibilities, safety policy and objectives, safety risk management, and safety assurance.#
AMC1 ADR.OR.F.045(b)(9) Management system#ERULES-1963177438-18224#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#AMC1 ADR.OR.F.045(b)(9) Management system#
AMC1 ADR.OR.F.045(b)(9) Management system#ERULES-1963177438-18224#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#SAFETY COMMUNICATION#
AMC1 ADR.OR.F.045(b)(9) Management system#ERULES-1963177438-18224#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(a)The organisation responsible for the provision of AMS should communicate the safety management system objectives and procedures to all operational personnel, and the safety management system and its application should be evident in all aspects of the organisation’s operations.#
AMC1 ADR.OR.F.045(b)(9) Management system#ERULES-1963177438-18224#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(b)There should be a communication flow between the safety manager and the operational personnel throughout the organisation. The safety manager should communicate the performance of the organisation’s safety management system via suitable means. The safety manager should also ensure that lessons learned from investigations, safety-related events or other safety-related experience, both internally and from other organisations, are distributed widely within the organisation.#
AMC1 ADR.OR.F.045(b)(9) Management system#ERULES-1963177438-18224#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(c)Safety communication should aim to:#
AMC1 ADR.OR.F.045(b)(9) Management system#ERULES-1963177438-18224#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(1)ensure that all staff are fully aware of the organisation’s safety management system;#
AMC1 ADR.OR.F.045(b)(9) Management system#ERULES-1963177438-18224#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(2)convey safety-critical information;#
AMC1 ADR.OR.F.045(b)(9) Management system#ERULES-1963177438-18224#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(3)explain why particular actions are taken; and#
AMC1 ADR.OR.F.045(b)(9) Management system#ERULES-1963177438-18224#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(4)explain why safety procedures are introduced or changed.#
GM1 ADR.OR.F.045(b)(9) Management system#ERULES-1963177438-18222#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#GM1 ADR.OR.F.045(b)(9) Management system#
GM1 ADR.OR.F.045(b)(9) Management system#ERULES-1963177438-18222#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#SAFETY COMMUNICATION#
GM1 ADR.OR.F.045(b)(9) Management system#ERULES-1963177438-18222#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(a)The following means may be used to communicate safety information:#
GM1 ADR.OR.F.045(b)(9) Management system#ERULES-1963177438-18222#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(1)the safety management system (SMS) manual;#
GM1 ADR.OR.F.045(b)(9) Management system#ERULES-1963177438-18222#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(2)safety processes and procedures;#
GM1 ADR.OR.F.045(b)(9) Management system#ERULES-1963177438-18222#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(3)safety newsletters, notices, and bulletins; and#
GM1 ADR.OR.F.045(b)(9) Management system#ERULES-1963177438-18222#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(4)websites or emails.#
